1 2 5
1.23819 2.17821 4.97
1.47276 2.35285 4.94002
1.70366 2.52396 4.91005
1.93088 2.69158 4.88013
2.15437 2.85575 4.85025
2.37412 3.0165 4.82043
2.59008 3.17386 4.79069
2.80224 3.32787 4.76102
3.01056 3.47857 4.73146
3.215 3.626 4.702
3.41555 3.77019 4.67266
3.61216 3.91117 4.64346
3.80482 4.04898 4.61439
3.99348 4.18366 4.58549
4.17812 4.31525 4.55675
4.35872 4.44378 4.52819
4.53524 4.56928 4.49983
4.70764 4.69179 4.47166
4.87591 4.81135 4.44372
5.04 4.928 4.416
5.1999 5.04177 4.38852
5.35556 5.15269 4.3613
5.50697 5.2608 4.33433
5.65408 5.36614 4.30765
5.79688 5.46875 4.28125
5.93532 5.56866 4.25515
6.06938 5.6659 4.22937
6.19904 5.76051 4.2039
6.32425 5.85253 4.17878
6.445 5.942 4.154
6.56124 6.02895 4.12958
6.67296 6.11341 4.10554
6.78011 6.19542 4.08187
6.88268 6.27502 4.05861
6.98062 6.35225 4.03575
7.07392 6.42714 4.01331
7.16254 6.49972 3.99131
7.24644 6.57003 3.96974
7.3256 6.63811 3.94864
7.4 6.704 3.928
7.4696 6.76773 3.90784
7.53436 6.82933 3.88818
7.59427 6.88884 3.86901
7.64928 6.9463 3.85037
7.69938 7.00175 3.83225
7.74452 7.05522 3.81467
7.78468 7.10674 3.79765
7.81984 7.15635 3.78118
7.84996 7.20409 3.7653
7.875 7.25 3.75
7.89494 7.29411 3.7353
7.90976 7.33645 3.72122
7.91941 7.37706 3.70775
7.92388 7.41598 3.69493
7.92312 7.45325 3.68275
7.91712 7.4889 3.67123
7.90584 7.52296 3.66039
7.88924 7.55547 3.65022
7.8673 7.58647 3.64076
7.84 7.616 3.632
7.80729 7.64409 3.62396
7.76916 7.67077 3.61666
7.72557 7.69608 3.61009
7.67648 7.72006 3.60429
7.62188 7.74275 3.59925
7.56172 7.76418 3.59499
7.49598 7.78438 3.59153
7.42464 7.80339 3.58886
7.34765 7.82125 3.58702
7.265 7.838 3.586
7.17665 7.85367 3.58582
7.08256 7.86829 3.5865
6.98271 7.8819 3.58803
6.87708 7.89454 3.59045
6.76562 7.90625 3.59375
6.64832 7.91706 3.59795
6.52513 7.927 3.60307
6.39604 7.93611 3.6091
6.261 7.94443 3.61608
6.12 7.952 3.624
5.97299 7.95885 3.63288
5.81996 7.96501 3.64274
5.66087 7.97052 3.65357
5.49568 7.97542 3.66541
5.32437 7.97975 3.67825
5.14692 7.98354 3.69211
4.96328 7.98682 3.70701
4.77344 7.98963 3.72294
4.57735 7.99201 3.73994
4.375 7.994 3.758
4.16634 7.99563 3.77714
3.95136 7.99693 3.79738
3.73001 7.99794 3.81871
3.50228 7.9987 3.84117
3.26813 7.99925 3.86475
3.02752 7.99962 3.88947
2.78044 7.99984 3.91535
2.52684 7.99995 3.94238
2.26671 7.99999 3.9706
2 8 4
