50 50 50
75 50 50


75 50 50
75 75 50


75 75 50
50 75 50


50 75 50
50 50 50


50 50 75
75 50 75


75 50 75
75 75 75


75 75 75
50 75 75


50 75 75
50 50 75


50 50 50
50 50 75


75 50 50
75 50 75


75 75 50
75 75 75


50 75 50
50 75 75


2 -2 2
7 -2 2

7 -2 2
7 -2 7

7 -2 7
2 -2 7

2 -2 7
2 -2 2

2 -7 2
7 -7 2

7 -7 2
7 -7 7

7 -7 7
2 -7 7

2 -7 7
2 -7 2

2 -2 2
2 -7 2

7 -2 2
7 -7 2

7 -2 7
7 -7 7

2 -2 7
2 -7 7

0 0 0
5 0 0


5 0 0
5 5 0


5 5 0
0 5 0


0 5 0
0 0 0


0 0 5
5 0 5


5 0 5
5 5 5


5 5 5
0 5 5


0 5 5
0 0 5


0 0 0
0 0 5


5 0 0
5 0 5


5 5 0
5 5 5


0 5 0
0 5 5


