0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8
0 0 8

0.209057 0 7.98904
0.204489 0.0434654 7.98904
0.190983 0.0850311 7.98904
0.169131 0.122881 7.98904
0.139886 0.15536 7.98904
0.104528 0.181049 7.98904
0.0646021 0.198825 7.98904
0.0218524 0.207912 7.98904
-0.0218524 0.207912 7.98904
-0.0646021 0.198825 7.98904
-0.104528 0.181049 7.98904
-0.139886 0.15536 7.98904
-0.169131 0.122881 7.98904
-0.190983 0.0850311 7.98904
-0.204489 0.0434654 7.98904
-0.209057 1.18442e-16 7.98904
-0.204489 -0.0434654 7.98904
-0.190983 -0.0850311 7.98904
-0.169131 -0.122881 7.98904
-0.139886 -0.15536 7.98904
-0.104528 -0.181049 7.98904
-0.0646021 -0.198825 7.98904
-0.0218524 -0.207912 7.98904
0.0218524 -0.207912 7.98904
0.0646021 -0.198825 7.98904
0.104528 -0.181049 7.98904
0.139886 -0.15536 7.98904
0.169131 -0.122881 7.98904
0.190983 -0.0850311 7.98904
0.204489 -0.0434654 7.98904
0.209057 -2.36884e-16 7.98904

0.415823 0 7.9563
0.406737 0.0864545 7.9563
0.379874 0.169131 7.9563
0.336408 0.244415 7.9563
0.27824 0.309017 7.9563
0.207912 0.360114 7.9563
0.128496 0.395472 7.9563
0.0434654 0.413545 7.9563
-0.0434654 0.413545 7.9563
-0.128496 0.395472 7.9563
-0.207912 0.360114 7.9563
-0.27824 0.309017 7.9563
-0.336408 0.244415 7.9563
-0.379874 0.169131 7.9563
-0.406737 0.0864545 7.9563
-0.415823 2.35586e-16 7.9563
-0.406737 -0.0864545 7.9563
-0.379874 -0.169131 7.9563
-0.336408 -0.244415 7.9563
-0.27824 -0.309017 7.9563
-0.207912 -0.360114 7.9563
-0.128496 -0.395472 7.9563
-0.0434654 -0.413545 7.9563
0.0434654 -0.413545 7.9563
0.128496 -0.395472 7.9563
0.207912 -0.360114 7.9563
0.27824 -0.309017 7.9563
0.336408 -0.244415 7.9563
0.379874 -0.169131 7.9563
0.406737 -0.0864545 7.9563
0.415823 -4.71173e-16 7.9563

0.618034 0 7.90211
0.604528 0.128496 7.90211
0.564602 0.251377 7.90211
0.5 0.363271 7.90211
0.413545 0.459289 7.90211
0.309017 0.535233 7.90211
0.190983 0.587785 7.90211
0.0646021 0.614648 7.90211
-0.0646021 0.614648 7.90211
-0.190983 0.587785 7.90211
-0.309017 0.535233 7.90211
-0.413545 0.459289 7.90211
-0.5 0.363271 7.90211
-0.564602 0.251377 7.90211
-0.604528 0.128496 7.90211
-0.618034 3.5015e-16 7.90211
-0.604528 -0.128496 7.90211
-0.564602 -0.251377 7.90211
-0.5 -0.363271 7.90211
-0.413545 -0.459289 7.90211
-0.309017 -0.535233 7.90211
-0.190983 -0.587785 7.90211
-0.0646021 -0.614648 7.90211
0.0646021 -0.614648 7.90211
0.190983 -0.587785 7.90211
0.309017 -0.535233 7.90211
0.413545 -0.459289 7.90211
0.5 -0.363271 7.90211
0.564602 -0.251377 7.90211
0.604528 -0.128496 7.90211
0.618034 -7.00299e-16 7.90211

0.813473 0 7.82709
0.795697 0.169131 7.82709
0.743145 0.330869 7.82709
0.658114 0.478148 7.82709
0.54432 0.604528 7.82709
0.406737 0.704489 7.82709
0.251377 0.773659 7.82709
0.0850311 0.809017 7.82709
-0.0850311 0.809017 7.82709
-0.251377 0.773659 7.82709
-0.406737 0.704489 7.82709
-0.54432 0.604528 7.82709
-0.658114 0.478148 7.82709
-0.743145 0.330869 7.82709
-0.795697 0.169131 7.82709
-0.813473 4.60876e-16 7.82709
-0.795697 -0.169131 7.82709
-0.743145 -0.330869 7.82709
-0.658114 -0.478148 7.82709
-0.54432 -0.604528 7.82709
-0.406737 -0.704489 7.82709
-0.251377 -0.773659 7.82709
-0.0850311 -0.809017 7.82709
0.0850311 -0.809017 7.82709
0.251377 -0.773659 7.82709
0.406737 -0.704489 7.82709
0.54432 -0.604528 7.82709
0.658114 -0.478148 7.82709
0.743145 -0.330869 7.82709
0.795697 -0.169131 7.82709
0.813473 -9.21753e-16 7.82709

1 0 7.73205
0.978148 0.207912 7.73205
0.913545 0.406737 7.73205
0.809017 0.587785 7.73205
0.669131 0.743145 7.73205
0.5 0.866025 7.73205
0.309017 0.951057 7.73205
0.104528 0.994522 7.73205
-0.104528 0.994522 7.73205
-0.309017 0.951057 7.73205
-0.5 0.866025 7.73205
-0.669131 0.743145 7.73205
-0.809017 0.587785 7.73205
-0.913545 0.406737 7.73205
-0.978148 0.207912 7.73205
-1 5.66554e-16 7.73205
-0.978148 -0.207912 7.73205
-0.913545 -0.406737 7.73205
-0.809017 -0.587785 7.73205
-0.669131 -0.743145 7.73205
-0.5 -0.866025 7.73205
-0.309017 -0.951057 7.73205
-0.104528 -0.994522 7.73205
0.104528 -0.994522 7.73205
0.309017 -0.951057 7.73205
0.5 -0.866025 7.73205
0.669131 -0.743145 7.73205
0.809017 -0.587785 7.73205
0.913545 -0.406737 7.73205
0.978148 -0.207912 7.73205
1 -1.13311e-15 7.73205

1.17557 0 7.61803
1.14988 0.244415 7.61803
1.07394 0.478148 7.61803
0.951057 0.690983 7.61803
0.78661 0.873619 7.61803
0.587785 1.01807 7.61803
0.363271 1.11803 7.61803
0.122881 1.16913 7.61803
-0.122881 1.16913 7.61803
-0.363271 1.11803 7.61803
-0.587785 1.01807 7.61803
-0.78661 0.873619 7.61803
-0.951057 0.690983 7.61803
-1.07394 0.478148 7.61803
-1.14988 0.244415 7.61803
-1.17557 6.66024e-16 7.61803
-1.14988 -0.244415 7.61803
-1.07394 -0.478148 7.61803
-0.951057 -0.690983 7.61803
-0.78661 -0.873619 7.61803
-0.587785 -1.01807 7.61803
-0.363271 -1.11803 7.61803
-0.122881 -1.16913 7.61803
0.122881 -1.16913 7.61803
0.363271 -1.11803 7.61803
0.587785 -1.01807 7.61803
0.78661 -0.873619 7.61803
0.951057 -0.690983 7.61803
1.07394 -0.478148 7.61803
1.14988 -0.244415 7.61803
1.17557 -1.33205e-15 7.61803

1.33826 0 7.48629
1.30902 0.27824 7.48629
1.22256 0.54432 7.48629
1.08268 0.78661 7.48629
0.895472 0.994522 7.48629
0.669131 1.15897 7.48629
0.413545 1.27276 7.48629
0.139886 1.33093 7.48629
-0.139886 1.33093 7.48629
-0.413545 1.27276 7.48629
-0.669131 1.15897 7.48629
-0.895472 0.994522 7.48629
-1.08268 0.78661 7.48629
-1.22256 0.54432 7.48629
-1.30902 0.27824 7.48629
-1.33826 7.58197e-16 7.48629
-1.30902 -0.27824 7.48629
-1.22256 -0.54432 7.48629
-1.08268 -0.78661 7.48629
-0.895472 -0.994522 7.48629
-0.669131 -1.15897 7.48629
-0.413545 -1.27276 7.48629
-0.139886 -1.33093 7.48629
0.139886 -1.33093 7.48629
0.413545 -1.27276 7.48629
0.669131 -1.15897 7.48629
0.895472 -0.994522 7.48629
1.08268 -0.78661 7.48629
1.22256 -0.54432 7.48629
1.30902 -0.27824 7.48629
1.33826 -1.51639e-15 7.48629

1.48629 0 7.33826
1.45381 0.309017 7.33826
1.35779 0.604528 7.33826
1.20243 0.873619 7.33826
0.994522 1.10453 7.33826
0.743145 1.28716 7.33826
0.459289 1.41355 7.33826
0.15536 1.47815 7.33826
-0.15536 1.47815 7.33826
-0.459289 1.41355 7.33826
-0.743145 1.28716 7.33826
-0.994522 1.10453 7.33826
-1.20243 0.873619 7.33826
-1.35779 0.604528 7.33826
-1.45381 0.309017 7.33826
-1.48629 8.42063e-16 7.33826
-1.45381 -0.309017 7.33826
-1.35779 -0.604528 7.33826
-1.20243 -0.873619 7.33826
-0.994522 -1.10453 7.33826
-0.743145 -1.28716 7.33826
-0.459289 -1.41355 7.33826
-0.15536 -1.47815 7.33826
0.15536 -1.47815 7.33826
0.459289 -1.41355 7.33826
0.743145 -1.28716 7.33826
0.994522 -1.10453 7.33826
1.20243 -0.873619 7.33826
1.35779 -0.604528 7.33826
1.45381 -0.309017 7.33826
1.48629 -1.68413e-15 7.33826

1.61803 0 7.17557
1.58268 0.336408 7.17557
1.47815 0.658114 7.17557
1.30902 0.951057 7.17557
1.08268 1.20243 7.17557
0.809017 1.40126 7.17557
0.5 1.53884 7.17557
0.169131 1.60917 7.17557
-0.169131 1.60917 7.17557
-0.5 1.53884 7.17557
-0.809017 1.40126 7.17557
-1.08268 1.20243 7.17557
-1.30902 0.951057 7.17557
-1.47815 0.658114 7.17557
-1.58268 0.336408 7.17557
-1.61803 9.16703e-16 7.17557
-1.58268 -0.336408 7.17557
-1.47815 -0.658114 7.17557
-1.30902 -0.951057 7.17557
-1.08268 -1.20243 7.17557
-0.809017 -1.40126 7.17557
-0.5 -1.53884 7.17557
-0.169131 -1.60917 7.17557
0.169131 -1.60917 7.17557
0.5 -1.53884 7.17557
0.809017 -1.40126 7.17557
1.08268 -1.20243 7.17557
1.30902 -0.951057 7.17557
1.47815 -0.658114 7.17557
1.58268 -0.336408 7.17557
1.61803 -1.83341e-15 7.17557

1.73205 0 7
1.6942 0.360114 7
1.58231 0.704489 7
1.40126 1.01807 7
1.15897 1.28716 7
0.866025 1.5 7
0.535233 1.64728 7
0.181049 1.72256 7
-0.181049 1.72256 7
-0.535233 1.64728 7
-0.866025 1.5 7
-1.15897 1.28716 7
-1.40126 1.01807 7
-1.58231 0.704489 7
-1.6942 0.360114 7
-1.73205 9.813e-16 7
-1.6942 -0.360114 7
-1.58231 -0.704489 7
-1.40126 -1.01807 7
-1.15897 -1.28716 7
-0.866025 -1.5 7
-0.535233 -1.64728 7
-0.181049 -1.72256 7
0.181049 -1.72256 7
0.535233 -1.64728 7
0.866025 -1.5 7
1.15897 -1.28716 7
1.40126 -1.01807 7
1.58231 -0.704489 7
1.6942 -0.360114 7
1.73205 -1.9626e-15 7

1.82709 0 6.81347
1.78716 0.379874 6.81347
1.66913 0.743145 6.81347
1.47815 1.07394 6.81347
1.22256 1.35779 6.81347
0.913545 1.58231 6.81347
0.564602 1.73767 6.81347
0.190983 1.81708 6.81347
-0.190983 1.81708 6.81347
-0.564602 1.73767 6.81347
-0.913545 1.58231 6.81347
-1.22256 1.35779 6.81347
-1.47815 1.07394 6.81347
-1.66913 0.743145 6.81347
-1.78716 0.379874 6.81347
-1.82709 1.03515e-15 6.81347
-1.78716 -0.379874 6.81347
-1.66913 -0.743145 6.81347
-1.47815 -1.07394 6.81347
-1.22256 -1.35779 6.81347
-0.913545 -1.58231 6.81347
-0.564602 -1.73767 6.81347
-0.190983 -1.81708 6.81347
0.190983 -1.81708 6.81347
0.564602 -1.73767 6.81347
0.913545 -1.58231 6.81347
1.22256 -1.35779 6.81347
1.47815 -1.07394 6.81347
1.66913 -0.743145 6.81347
1.78716 -0.379874 6.81347
1.82709 -2.07029e-15 6.81347

1.90211 0 6.61803
1.86055 0.395472 6.61803
1.73767 0.773659 6.61803
1.53884 1.11803 6.61803
1.27276 1.41355 6.61803
0.951057 1.64728 6.61803
0.587785 1.80902 6.61803
0.198825 1.89169 6.61803
-0.198825 1.89169 6.61803
-0.587785 1.80902 6.61803
-0.951057 1.64728 6.61803
-1.27276 1.41355 6.61803
-1.53884 1.11803 6.61803
-1.73767 0.773659 6.61803
-1.86055 0.395472 6.61803
-1.90211 1.07765e-15 6.61803
-1.86055 -0.395472 6.61803
-1.73767 -0.773659 6.61803
-1.53884 -1.11803 6.61803
-1.27276 -1.41355 6.61803
-0.951057 -1.64728 6.61803
-0.587785 -1.80902 6.61803
