0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
-0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0 -0 5
0.313953 0 4.99013
0.311477 0.0393487 4.99013
0.304089 0.0780768 4.99013
0.291906 0.115574 4.99013
0.275119 0.151248 4.99013
0.253993 0.184537 4.99013
0.228862 0.214915 4.99013
0.200121 0.241905 4.99013
0.168224 0.265079 4.99013
0.133675 0.284073 4.99013
0.0970167 0.298587 4.99013
0.0588289 0.308392 4.99013
0.0197132 0.313333 4.99013
-0.0197132 0.313333 4.99013
-0.0588289 0.308392 4.99013
-0.0970167 0.298587 4.99013
-0.133675 0.284073 4.99013
-0.168224 0.265079 4.99013
-0.200121 0.241905 4.99013
-0.228862 0.214915 4.99013
-0.253993 0.184537 4.99013
-0.275119 0.151248 4.99013
-0.291906 0.115574 4.99013
-0.304089 0.0780768 4.99013
-0.311477 0.0393487 4.99013
-0.313953 3.84481e-17 4.99013
-0.311477 -0.0393487 4.99013
-0.304089 -0.0780768 4.99013
-0.291906 -0.115574 4.99013
-0.275119 -0.151248 4.99013
-0.253993 -0.184537 4.99013
-0.228862 -0.214915 4.99013
-0.200121 -0.241905 4.99013
-0.168224 -0.265079 4.99013
-0.133675 -0.284073 4.99013
-0.0970167 -0.298587 4.99013
-0.0588289 -0.308392 4.99013
-0.0197132 -0.313333 4.99013
0.0197132 -0.313333 4.99013
0.0588289 -0.308392 4.99013
0.0970167 -0.298587 4.99013
0.133675 -0.284073 4.99013
0.168224 -0.265079 4.99013
0.200121 -0.241905 4.99013
0.228862 -0.214915 4.99013
0.253993 -0.184537 4.99013
0.275119 -0.151248 4.99013
0.291906 -0.115574 4.99013
0.304089 -0.0780768 4.99013
0.311477 -0.0393487 4.99013
0.313953 -7.68962e-17 4.99013
0.626666 0 4.96057
0.621725 0.0785421 4.96057
0.606978 0.155846 4.96057
0.582659 0.230691 4.96057
0.549152 0.301899 4.96057
0.506984 0.368345 4.96057
0.45682 0.428983 4.96057
0.399452 0.482855 4.96057
0.335785 0.529112 4.96057
0.266821 0.567025 4.96057
0.19365 0.595995 4.96057
0.117426 0.615566 4.96057
0.0393487 0.62543 4.96057
-0.0393487 0.62543 4.96057
-0.117426 0.615566 4.96057
-0.19365 0.595995 4.96057
-0.266821 0.567025 4.96057
-0.335785 0.529112 4.96057
-0.399452 0.482855 4.96057
-0.45682 0.428983 4.96057
-0.506984 0.368345 4.96057
-0.549152 0.301899 4.96057
-0.582659 0.230691 4.96057
-0.606978 0.155846 4.96057
-0.621725 0.0785421 4.96057
-0.626666 7.67445e-17 4.96057
-0.621725 -0.0785421 4.96057
-0.606978 -0.155846 4.96057
-0.582659 -0.230691 4.96057
-0.549152 -0.301899 4.96057
-0.506984 -0.368345 4.96057
-0.45682 -0.428983 4.96057
-0.399452 -0.482855 4.96057
-0.335785 -0.529112 4.96057
-0.266821 -0.567025 4.96057
-0.19365 -0.595995 4.96057
-0.117426 -0.615566 4.96057
-0.0393487 -0.62543 4.96057
0.0393487 -0.62543 4.96057
0.117426 -0.615566 4.96057
0.19365 -0.595995 4.96057
0.266821 -0.567025 4.96057
0.335785 -0.529112 4.96057
0.399452 -0.482855 4.96057
0.45682 -0.428983 4.96057
